tourney_name,winner_name,loser_name,score
Rotterdam,Mattia Bellucci(Q),Daniil Medvedev(2),score_simulé
Rotterdam,Hubert Hurkacz(8),Jiri Lehecka,score_simulé
Rotterdam,Arthur Fils(7),Constant Lestienne(Q),score_simulé
Rotterdam,Daniel Altmaier(LL),Aleksandar Kovacevic(SE),score_simulé
Rotterdam,Tallon Griekspoor,Matteo Berrettini,score_simulé
Rotterdam,Fabian Marozsan,Jan-Lennard Struff,score_simulé
Rotterdam,Andrea Vavassori(Q),Felix Auger-Aliassime,score_simulé
Rotterdam,Carlos Alcaraz(1),Botic van de Zandschulp(WC),score_simulé
Rotterdam,Alex de Minaur(3),David Goffin,score_simulé
Rotterdam,Andrey Rublev(4),Zhizhen Zhang,score_simulé
Rotterdam,Holger Rune(5),Lorenzo Sonego,score_simulé
Rotterdam,Jiri Lehecka,Alexei Popyrin,score_simulé
Rotterdam,Pedro Martinez,Roberto Bautista Agut,score_simulé
Rotterdam,Jakub Mensik,Alexander Bublik,score_simulé
Rotterdam,Daniil Medvedev(2),Stan Wawrinka(WC),score_simulé
Rotterdam,Stefanos Tsitsipas(6/WC),Harold Mayot(Q),score_simulé
Rotterdam,Hubert Hurkacz(8),Flavio Cobolli,score_simulé
Rotterdam,Mattia Bellucci(Q),Mees Rottgering(WC),score_simulé
Rotterdam,Constant Lestienne(7),Daniel Altmaier(2),score_simulé
Rotterdam,Mattia Bellucci(3),Gijs Brouwer(8/WC),score_simulé
Rotterdam,Harold Mayot(5),Mikhail Kukushkin(4),score_simulé
Rotterdam,Andrea Vavassori,Geoffrey Blancaneaux,score_simulé
Rotterdam,Daniel Altmaier(2),Carlos Sanchez Jover(Alt),score_simulé
Rotterdam,Mattia Bellucci(3),Thijs Boogaard(WC),score_simulé
Rotterdam,Mikhail Kukushkin(4),Jelle Sels(WC),score_simulé
Rotterdam,Harold Mayot(5),Michael Vrbensky(Alt),score_simulé
Rotterdam,Geoffrey Blancaneaux,Daniel Evans(6),score_simulé
Rotterdam,Constant Lestienne(7),Ryan Nijboer(Alt),score_simulé
Rotterdam,Gijs Brouwer(8/WC),Max Houkes(Alt),score_simulé
Rotterdam,Andrea Vavassori,Niels Visker(Alt),score_simulé
Delray Beach,Miomir Kecmanovic(7),Alejandro Davidovich Fokina(8),score_simulé
Delray Beach,Miomir Kecmanovic(7),Alex Michelsen(3),score_simulé
Delray Beach,Alejandro Davidovich Fokina(8),Matteo Arnaldi(4),score_simulé
Delray Beach,Alejandro Davidovich Fokina(8),Taylor Fritz(1),score_simulé
Delray Beach,Alex Michelsen(3),Cameron Norrie,score_simulé
Delray Beach,Matteo Arnaldi(4),Brandon Nakashima(6),score_simulé
Delray Beach,Miomir Kecmanovic(7),Marcos Giron(5),score_simulé
Delray Beach,Taylor Fritz(1),Yunchaokete Bu,score_simulé
Delray Beach,Matteo Arnaldi(4),Learner Tien(WC),score_simulé
Delray Beach,Brandon Nakashima(6),Reilly Opelka(WC),score_simulé
Delray Beach,Alejandro Davidovich Fokina(8),Mackenzie McDonald(WC),score_simulé
Delray Beach,Alex Michelsen(3),Michael Mmoh(Q),score_simulé
Delray Beach,Marcos Giron(5),Ethan Quinn(LL),score_simulé
Delray Beach,Miomir Kecmanovic(7),Yoshihito Nishioka,score_simulé
Delray Beach,Cameron Norrie,Arthur Rinderknech(9),score_simulé
Delray Beach,Learner Tien(WC),Adam Walton,score_simulé
Delray Beach,Alejandro Davidovich Fokina(8),Taro Daniel(LL),score_simulé
Delray Beach,Arthur Rinderknech(9),Dmitry Popko(LL),score_simulé
Delray Beach,Yunchaokete Bu,Rinky Hijikata,score_simulé
Delray Beach,Mackenzie McDonald(WC),Kei Nishikori,score_simulé
Delray Beach,Yoshihito Nishioka,Aleksandar Vukic,score_simulé
Delray Beach,Reilly Opelka(WC),Christopher Eubanks,score_simulé
Delray Beach,Brandon Nakashima(6),James Trotter(Q),score_simulé
Delray Beach,Miomir Kecmanovic(7),Borna Gojo,score_simulé
Delray Beach,Michael Mmoh(Q),Alexander Shevchenko,score_simulé
Delray Beach,Cameron Norrie,Zachary Svajda(Q),score_simulé
Delray Beach,Ethan Quinn(LL),Tristan Boyer(Q),score_simulé
Delray Beach,Tristan Boyer(1),Murphy Cassone(Alt),score_simulé
Delray Beach,James Trotter(8),Taro Daniel(2),score_simulé
Delray Beach,Zachary Svajda(7),Ethan Quinn,score_simulé
Delray Beach,Michael Mmoh(WC),Dmitry Popko,score_simulé
Delray Beach,Tristan Boyer(1),J.J. Wolf(WC),score_simulé
Delray Beach,Taro Daniel(2),Liam Draxl(Alt),score_simulé
Delray Beach,Dmitry Popko,Federico Agustin Gomez(3),score_simulé
Delray Beach,Ethan Quinn,Tomas Barrios Vera(4),score_simulé
Delray Beach,Murphy Cassone(Alt),Mitchell Krueger(5),score_simulé
Delray Beach,Michael Mmoh(WC),Radu Albot(6),score_simulé
Delray Beach,Zachary Svajda(7),Stefan Kozlov(Alt),score_simulé
Delray Beach,James Trotter(8),Ryan Seggerman(Alt),score_simulé
S Hertogenbosch,Gabriel Diallo,Zizou Bergs,score_simulé
S Hertogenbosch,Gabriel Diallo,Ugo Humbert(2),score_simulé
S Hertogenbosch,Zizou Bergs,Reilly Opelka(LL),score_simulé
S Hertogenbosch,Reilly Opelka(LL),Daniil Medvedev(1),score_simulé
S Hertogenbosch,Ugo Humbert(2),Nuno Borges(7),score_simulé
S Hertogenbosch,Gabriel Diallo,Karen Khachanov(3),score_simulé
S Hertogenbosch,Zizou Bergs,Mark Lajal(Q),score_simulé
S Hertogenbosch,Daniil Medvedev(1),Adrian Mannarino(LL),score_simulé
S Hertogenbosch,Ugo Humbert(2),Daniel Evans(Q),score_simulé
S Hertogenbosch,Zizou Bergs,Alexei Popyrin(4),score_simulé
S Hertogenbosch,Mark Lajal(Q),Hubert Hurkacz(5),score_simulé
S Hertogenbosch,Reilly Opelka(LL),Nicolas Jarry,score_simulé
S Hertogenbosch,Karen Khachanov(3),Mackenzie McDonald(Q),score_simulé
S Hertogenbosch,Gabriel Diallo,Jordan Thompson(6),score_simulé
S Hertogenbosch,Nuno Borges,Otto Virtanen(WC),score_simulé
S Hertogenbosch,Hubert Hurkacz(5),Roberto Bautista Agut,score_simulé
S Hertogenbosch,Daniel Evans(Q),Rinky Hijikata,score_simulé
S Hertogenbosch,Mark Lajal(Q),Laslo Djere,score_simulé
S Hertogenbosch,Adrian Mannarino(LL),Christopher O'Connell,score_simulé
S Hertogenbosch,Zizou Bergs,Alexander Blockx(Q),score_simulé
S Hertogenbosch,Mackenzie McDonald(Q),Mattia Bellucci,score_simulé
S Hertogenbosch,Reilly Opelka(LL),Jesper de Jong(WC),score_simulé
S Hertogenbosch,Otto Virtanen(WC),Tomas Martin Etcheverry,score_simulé
S Hertogenbosch,Jordan Thompson(6),Aleksandar Kovacevic,score_simulé
S Hertogenbosch,Nuno Borges(7),Nishesh Basavareddy(NG),score_simulé
S Hertogenbosch,Nicolas Jarry,Luciano Darderi(8),score_simulé
S Hertogenbosch,Gabriel Diallo,Aleksandar Vukic,score_simulé
S Hertogenbosch,Mark Lajal(8),Reilly Opelka(2),score_simulé
S Hertogenbosch,Mackenzie McDonald(3),Thijs Boogaard(WC),score_simulé
S Hertogenbosch,Alexander Blockx(5),Adrian Mannarino(4),score_simulé
S Hertogenbosch,Daniel Evans,Mees Rottgering(WC),score_simulé
S Hertogenbosch,Reilly Opelka(2),Denis Yevseyev,score_simulé
S Hertogenbosch,Mackenzie McDonald(3),Ryan Peniston,score_simulé
S Hertogenbosch,Adrian Mannarino(4),Daniel Dutra da Silva(Alt),score_simulé
S Hertogenbosch,Alexander Blockx(5),Max Houkes,score_simulé
S Hertogenbosch,Thijs Boogaard(WC),James McCabe(6),score_simulé
S Hertogenbosch,Mark Lajal(8),Corentin Denolly,score_simulé
S Hertogenbosch,Daniel Evans,Adam Walton(1),score_simulé
S Hertogenbosch,Mees Rottgering(WC),Jelle Sels(Alt),score_simulé
Buenos Aires,Joao Fonseca,Francisco Cerundolo(5),score_simulé
Buenos Aires,Francisco Cerundolo(5),Pedro Martinez,score_simulé
Buenos Aires,Joao Fonseca,Laslo Djere(Q),score_simulé
Buenos Aires,Francisco Cerundolo(5),Alexander Zverev(1),score_simulé
Buenos Aires,Laslo Djere(Q),Thiago Seyboth Wild,score_simulé
Buenos Aires,Joao Fonseca,Mariano Navone,score_simulé
Buenos Aires,Pedro Martinez,Lorenzo Musetti,score_simulé
Buenos Aires,Mariano Navone,Holger Rune(2),score_simulé
Buenos Aires,Lorenzo Musetti(3),Corentin Moutet,score_simulé
Buenos Aires,Joao Fonseca,Federico Coria(LL),score_simulé
Buenos Aires,Pedro Martinez,Diego Schwartzman(WC),score_simulé
Buenos Aires,Alexander Zverev(1),Dusan Lajovic,score_simulé
Buenos Aires,Laslo Djere(Q),Alejandro Tabilo(4),score_simulé
Buenos Aires,Francisco Cerundolo(5),Juan Manuel Cerundolo(Q),score_simulé
Buenos Aires,Thiago Seyboth Wild,Sebastian Baez(6),score_simulé
Buenos Aires,Diego Schwartzman(WC),Nicolas Jarry(7),score_simulé
Buenos Aires,Joao Fonseca,Tomas Martin Etcheverry(8),score_simulé
Buenos Aires,Federico Coria(LL),Hugo Gaston,score_simulé
Buenos Aires,Corentin Moutet,Sumit Nagal(LL),score_simulé
Buenos Aires,Francisco Cerundolo(5),Luciano Darderi,score_simulé
Buenos Aires,Sebastian Baez(6),Camilo Ugo Carabelli(WC),score_simulé
Buenos Aires,Juan Manuel Cerundolo(Q),Roman Andres Burruchaga(Q),score_simulé
Buenos Aires,Pedro Martinez,Damir Dzumhur,score_simulé
Buenos Aires,Laslo Djere(Q),Alexandre Muller,score_simulé
Buenos Aires,Dusan Lajovic,Roberto Carballes Baena,score_simulé
Buenos Aires,Mariano Navone,Francisco Comesana(WC),score_simulé
Buenos Aires,Thiago Seyboth Wild,Facundo Diaz Acosta,score_simulé
Buenos Aires,Francesco Passaro(1),Juan Bautista Torres(WC),score_simulé
Buenos Aires,Laslo Djere(6),Federico Coria(3),score_simulé
Buenos Aires,Juan Manuel Cerundolo,Sumit Nagal(4),score_simulé
Buenos Aires,Roman Andres Burruchaga(Alt),Felipe Meligeni Alves(Alt),score_simulé
Buenos Aires,Francesco Passaro(1),Daniel Elahi Galan,score_simulé
Buenos Aires,Felipe Meligeni Alves(Alt),Thiago Monteiro(2),score_simulé
Buenos Aires,Federico Coria(3),Thiago Agustin Tirante,score_simulé
Buenos Aires,Sumit Nagal(4),Juan Pablo Ficovich(WC),score_simulé
Buenos Aires,Juan Manuel Cerundolo,Jaime Faria(5),score_simulé
Buenos Aires,Laslo Djere(6),Marco Trungelliti(Alt),score_simulé
Buenos Aires,Juan Bautista Torres(WC),Chun-Hsin Tseng(8),score_simulé
Buenos Aires,Roman Andres Burruchaga(Alt),Gustavo Heide(Alt),score_simulé
Indian Wells,Jack Draper(13),Holger Rune(12),score_simulé
Indian Wells,Jack Draper(13),Carlos Alcaraz(2),score_simulé
Indian Wells,Holger Rune(12),Daniil Medvedev(5),score_simulé
Indian Wells,Carlos Alcaraz(2),Francisco Cerundolo(25),score_simulé
Indian Wells,Daniil Medvedev(5),Arthur Fils(20),score_simulé
Indian Wells,Jack Draper(13),Ben Shelton(11),score_simulé
Indian Wells,Holger Rune(12),Tallon Griekspoor,score_simulé
Indian Wells,Carlos Alcaraz(2),Grigor Dimitrov(14),score_simulé
Indian Wells,Jack Draper(13),Taylor Fritz(3),score_simulé
Indian Wells,Francisco Cerundolo(25),Alex de Minaur(9),score_simulé
Indian Wells,Ben Shelton(11),Brandon Nakashima(32),score_simulé
Indian Wells,Daniil Medvedev(5),Tommy Paul(10),score_simulé
Indian Wells,Holger Rune(12),Stefanos Tsitsipas(8),score_simulé
Indian Wells,Arthur Fils(20),Marcos Giron,score_simulé
Indian Wells,Tallon Griekspoor,Yosuke Watanuki(Q),score_simulé
Indian Wells,Carlos Alcaraz(2),Denis Shapovalov(27),score_simulé
Indian Wells,Taylor Fritz(3),Alejandro Tabilo(30),score_simulé
Indian Wells,Alex de Minaur(9),Hubert Hurkacz(21),score_simulé
Indian Wells,Ben Shelton(11),Karen Khachanov(22),score_simulé
Indian Wells,Jack Draper(13),Jenson Brooksby(PR),score_simulé
Indian Wells,Grigor Dimitrov(14),Gael Monfils,score_simulé
Indian Wells,Francisco Cerundolo(25),Botic van de Zandschulp(LL),score_simulé
Indian Wells,Brandon Nakashima(32),Matteo Arnaldi,score_simulé
Indian Wells,Daniil Medvedev(5),Alex Michelsen(31),score_simulé
Indian Wells,Stefanos Tsitsipas(8),Matteo Berrettini(28),score_simulé
Indian Wells,Tommy Paul(10),Cameron Norrie,score_simulé
Indian Wells,Holger Rune(12),Ugo Humbert(18),score_simulé
Indian Wells,Arthur Fils(20),Lorenzo Musetti(15),score_simulé
Indian Wells,Yosuke Watanuki(Q),Frances Tiafoe(16),score_simulé
Indian Wells,Marcos Giron,Alexei Popyrin(26),score_simulé
Indian Wells,Tallon Griekspoor,Giovanni Mpetshi Perricard(29),score_simulé
Indian Wells,Carlos Alcaraz(2),Quentin Halys,score_simulé
Indian Wells,Taylor Fritz(3),Matteo Gigante(Q),score_simulé
Indian Wells,Botic van de Zandschulp(LL),Novak Djokovic(6),score_simulé
Indian Wells,Matteo Arnaldi,Andrey Rublev(7),score_simulé
Indian Wells,Alex de Minaur(9),David Goffin,score_simulé
Indian Wells,Ben Shelton(11),Mariano Navone,score_simulé
Indian Wells,Jack Draper(13),Joao Fonseca(WC),score_simulé
Indian Wells,Grigor Dimitrov(14),Nuno Borges,score_simulé
Indian Wells,Jenson Brooksby(PR),Felix Auger-Aliassime(17),score_simulé
Indian Wells,Hubert Hurkacz(21),Hugo Gaston(Q),score_simulé
Indian Wells,Karen Khachanov(22),Jakub Mensik,score_simulé
Indian Wells,Gael Monfils,Sebastian Korda(24),score_simulé
Indian Wells,Francisco Cerundolo(25),Mackenzie McDonald(WC),score_simulé
Indian Wells,Denis Shapovalov(27),Adam Walton(Q),score_simulé
Indian Wells,Alejandro Tabilo(30),Dusan Lajovic,score_simulé
Indian Wells,Brandon Nakashima(32),Rinky Hijikata,score_simulé
Indian Wells,Tallon Griekspoor,Alexander Zverev(1),score_simulé
Indian Wells,Marcos Giron,Casper Ruud(4),score_simulé
Indian Wells,Daniil Medvedev(5),Yunchaokete Bu,score_simulé
Indian Wells,Stefanos Tsitsipas(8),Thiago Seyboth Wild,score_simulé
Indian Wells,Tommy Paul(10),Tristan Boyer(WC),score_simulé
Indian Wells,Holger Rune(12),Corentin Moutet,score_simulé
Indian Wells,Lorenzo Musetti(15),Roman Safiullin,score_simulé
Indian Wells,Frances Tiafoe(16),Damir Dzumhur(Q),score_simulé
Indian Wells,Ugo Humbert(18),Kei Nishikori,score_simulé
Indian Wells,Yosuke Watanuki(Q),Tomas Machac(19),score_simulé
Indian Wells,Arthur Fils(20),Gabriel Diallo(LL),score_simulé
Indian Wells,Cameron Norrie,Jiri Lehecka(23),score_simulé
Indian Wells,Alexei Popyrin(26),Zizou Bergs,score_simulé
Indian Wells,Matteo Berrettini(28),Christopher O'Connell,score_simulé
Indian Wells,Giovanni Mpetshi Perricard(29),Fabian Marozsan,score_simulé
Indian Wells,Alex Michelsen(31),Colton Smith(Q),score_simulé
Indian Wells,Matteo Arnaldi,Aleksandar Kovacevic,score_simulé
Indian Wells,Nuno Borges,Arthur Rinderknech,score_simulé
Indian Wells,Jenson Brooksby(PR),Benjamin Bonzi,score_simulé
Indian Wells,Joao Fonseca(WC),Jacob Fearnley,score_simulé
Indian Wells,Hugo Gaston(Q),Luciano Darderi,score_simulé
Indian Wells,Matteo Gigante(Q),Sebastian Baez,score_simulé
Indian Wells,David Goffin,Lorenzo Sonego,score_simulé
Indian Wells,Quentin Halys,Pablo Carreno Busta(Q),score_simulé
Indian Wells,Rinky Hijikata,Alexander Shevchenko,score_simulé
Indian Wells,Dusan Lajovic,Li Tu(Q),score_simulé
Indian Wells,Mackenzie McDonald(WC),Alejandro Davidovich Fokina,score_simulé
Indian Wells,Jakub Mensik,Tomas Martin Etcheverry,score_simulé
Indian Wells,Gael Monfils,Jan-Lennard Struff,score_simulé
Indian Wells,Mariano Navone,Learner Tien,score_simulé
Indian Wells,Botic van de Zandschulp(LL),Nick Kyrgios(PR),score_simulé
Indian Wells,Adam Walton(Q),Giulio Zeppieri(Q),score_simulé
Indian Wells,Zizou Bergs,Ethan Quinn(Q),score_simulé
Indian Wells,Tristan Boyer(WC),Aleksandar Vukic,score_simulé
Indian Wells,Yunchaokete Bu,Nishesh Basavareddy(WC),score_simulé
Indian Wells,Gabriel Diallo(LL),Zhizhen Zhang,score_simulé
Indian Wells,Damir Dzumhur(Q),Roberto Bautista Agut,score_simulé
Indian Wells,Marcos Giron,Nikoloz Basilashvili(Q),score_simulé
Indian Wells,Tallon Griekspoor,Miomir Kecmanovic,score_simulé
Indian Wells,Fabian Marozsan,Pedro Martinez,score_simulé
Indian Wells,Corentin Moutet,Jordan Thompson,score_simulé
Indian Wells,Kei Nishikori,Jaume Munar,score_simulé
Indian Wells,Cameron Norrie,Luca Nardi,score_simulé
Indian Wells,Christopher O'Connell,Roberto Carballes Baena,score_simulé
Indian Wells,Roman Safiullin,Reilly Opelka(WC),score_simulé
Indian Wells,Thiago Seyboth Wild,Alexandre Muller,score_simulé
Indian Wells,Colton Smith(Q),Flavio Cobolli,score_simulé
Indian Wells,Yosuke Watanuki(Q),Alexander Bublik,score_simulé
Indian Wells,Matteo Gigante,Botic van de Zandschulp(3),score_simulé
Indian Wells,Ethan Quinn,Gabriel Diallo(4),score_simulé
Indian Wells,Damir Dzumhur(5),Radu Albot,score_simulé
Indian Wells,Hugo Gaston(6),Eliot Spizzirri(WC),score_simulé
Indian Wells,Li Tu,James Duckworth(8),score_simulé
Indian Wells,Adam Walton(9),Michael Mmoh(PR),score_simulé
Indian Wells,Colton Smith(WC),Pavel Kotov(13),score_simulé
Indian Wells,Pablo Carreno Busta(15),Alexis Galarneau,score_simulé
Indian Wells,Kamil Majchrzak(16),Cristian Garin,score_simulé
Indian Wells,Giulio Zeppieri(PR),Mikhail Kukushkin(23),score_simulé
Indian Wells,Nikoloz Basilashvili,Yasutaka Uchiyama,score_simulé
Indian Wells,Yosuke Watanuki(PR),Rudy Quan(WC),score_simulé
Indian Wells,Yosuke Watanuki(PR),Mattia Bellucci(1),score_simulé
Indian Wells,Cristian Garin,Daniel Altmaier(2),score_simulé
Indian Wells,Botic van de Zandschulp(3),Lukas Klein,score_simulé
Indian Wells,Gabriel Diallo(4),Hady Habib,score_simulé
Indian Wells,Damir Dzumhur(5),Brandon Holt,score_simulé
Indian Wells,Hugo Gaston(6),James Trotter,score_simulé
Indian Wells,Colton Smith(WC),Fabio Fognini(7),score_simulé
Indian Wells,James Duckworth(8),Terence Atmane,score_simulé
Indian Wells,Adam Walton(9),Constant Lestienne,score_simulé
Indian Wells,Giulio Zeppieri(PR),Chun-Hsin Tseng(10),score_simulé
Indian Wells,Alexis Galarneau,Arthur Cazaux(11),score_simulé
Indian Wells,Nikoloz Basilashvili,Christopher Eubanks(12),score_simulé
Indian Wells,Pavel Kotov(13),Coleman Wong,score_simulé
Indian Wells,Michael Mmoh(PR),Billy Harris(14),score_simulé
Indian Wells,Pablo Carreno Busta(15),Zachary Svajda,score_simulé
Indian Wells,Kamil Majchrzak(16),Trevor Svajda(WC),score_simulé
Indian Wells,Radu Albot,Taro Daniel(17),score_simulé
Indian Wells,Yasutaka Uchiyama,Jozef Kovalik(18),score_simulé
Indian Wells,Li Tu,Adrian Mannarino(19),score_simulé
Indian Wells,Ethan Quinn,Tristan Schoolkate(20),score_simulé
Indian Wells,Rudy Quan(WC),Federico Agustin Gomez(21),score_simulé
Indian Wells,Matteo Gigante,Mitchell Krueger(22),score_simulé
Indian Wells,Mikhail Kukushkin(23),Theo Papamalamis(WC),score_simulé
Indian Wells,Eliot Spizzirri(WC),Lloyd Harris(24),score_simulé
Marrakech,Luciano Darderi(7),Tallon Griekspoor(1),score_simulé
Marrakech,Tallon Griekspoor(1),Kamil Majchrzak(Q),score_simulé
Marrakech,Luciano Darderi(7),Roberto Carballes Baena(5),score_simulé
Marrakech,Tallon Griekspoor(1),Mattia Bellucci(8),score_simulé
Marrakech,Kamil Majchrzak(Q),Alexandre Muller(3),score_simulé
Marrakech,Roberto Carballes Baena(5),Nuno Borges(4),score_simulé
Marrakech,Luciano Darderi(7),Vit Kopriva,score_simulé
Marrakech,Tallon Griekspoor(1),Pablo Carreno Busta,score_simulé
Marrakech,Vit Kopriva,Lorenzo Sonego(2),score_simulé
Marrakech,Luciano Darderi(7),Hugo Gaston,score_simulé
Marrakech,Mattia Bellucci(8),Pierre-Hugues Herbert(Q),score_simulé
Marrakech,Alexandre Muller(3),Hugo Dellien,score_simulé
Marrakech,Nuno Borges(4),Raphael Collignon,score_simulé
Marrakech,Roberto Carballes Baena(5),Otto Virtanen,score_simulé
Marrakech,Kamil Majchrzak(Q),Jesper de Jong,score_simulé
Marrakech,Luciano Darderi(7),Tristan Boyer,score_simulé
Marrakech,Vit Kopriva,Borna Gojo(PR),score_simulé
Marrakech,Kamil Majchrzak(Q),Jaume Munar(6),score_simulé
Marrakech,Mattia Bellucci(8),Pavel Kotov,score_simulé
Marrakech,Pablo Carreno Busta,Younes Lalami Laaroussi(WC),score_simulé
Marrakech,Jesper de Jong,Elliot Benchetrit(WC),score_simulé
Marrakech,Hugo Gaston,Juan Manuel Cerundolo(Q),score_simulé
Marrakech,Pierre-Hugues Herbert(Q),Federico Coria(Q),score_simulé
Marrakech,Otto Virtanen,Daniel Altmaier,score_simulé
Marrakech,Roberto Carballes Baena(5),Taha Baadi(WC),score_simulé
Marrakech,Raphael Collignon,Fabio Fognini,score_simulé
Marrakech,Hugo Dellien,Aleksandar Vukic,score_simulé
Marrakech,Kamil Majchrzak(1),Sumit Nagal(5),score_simulé
Marrakech,Federico Coria(2),Calvin Hemery,score_simulé
Marrakech,Juan Manuel Cerundolo(3),Titouan Droguet,score_simulé
Marrakech,Pierre-Hugues Herbert(7),Harold Mayot(4),score_simulé
Marrakech,Kamil Majchrzak(1),Marco Trungelliti,score_simulé
Marrakech,Federico Coria(2),Giulio Zeppieri(PR),score_simulé
Marrakech,Juan Manuel Cerundolo(3),Karim Bennani(WC),score_simulé
Marrakech,Harold Mayot(4),Aslan Karatsev(Alt),score_simulé
Marrakech,Sumit Nagal(5),Amine Jamji(WC),score_simulé
Marrakech,Pierre-Hugues Herbert(7),Henrique Rocha,score_simulé
Marrakech,Calvin Hemery,Alejandro Moro Canas(8),score_simulé
Marrakech,Titouan Droguet,Manuel Guinard(Alt),score_simulé
Madrid,Casper Ruud(14),Jack Draper(5),score_simulé
Madrid,Jack Draper(5),Lorenzo Musetti(10),score_simulé
Madrid,Casper Ruud(14),Francisco Cerundolo(20),score_simulé
Madrid,Jack Draper(5),Matteo Arnaldi,score_simulé
Madrid,Casper Ruud(14),Daniil Medvedev(9),score_simulé
Madrid,Lorenzo Musetti(10),Gabriel Diallo(LL),score_simulé
Madrid,Francisco Cerundolo(20),Jakub Mensik(22),score_simulé
Madrid,Jack Draper(5),Tommy Paul(11),score_simulé
Madrid,Lorenzo Musetti(10),Alex de Minaur(6),score_simulé
Madrid,Gabriel Diallo(LL),Grigor Dimitrov(15),score_simulé
Madrid,Matteo Arnaldi,Frances Tiafoe(16),score_simulé
Madrid,Francisco Cerundolo(20),Alexander Zverev(1),score_simulé
Madrid,Casper Ruud(14),Taylor Fritz(3),score_simulé
Madrid,Daniil Medvedev(9),Brandon Nakashima(31),score_simulé
Madrid,Jakub Mensik(22),Alexander Bublik,score_simulé
Madrid,Jack Draper(5),Matteo Berrettini(30),score_simulé
Madrid,Alex de Minaur(6),Denis Shapovalov(29),score_simulé
Madrid,Lorenzo Musetti(10),Stefanos Tsitsipas(17),score_simulé
Madrid,Tommy Paul(11),Karen Khachanov(24),score_simulé
Madrid,Frances Tiafoe(16),Alexandre Muller,score_simulé
Madrid,Gabriel Diallo(LL),Cameron Norrie,score_simulé
Madrid,Grigor Dimitrov(15),Jacob Fearnley(Q),score_simulé
Madrid,Matteo Arnaldi,Damir Dzumhur,score_simulé
Madrid,Alexander Zverev(1),Alejandro Davidovich Fokina(28),score_simulé
Madrid,Taylor Fritz(3),Benjamin Bonzi,score_simulé
Madrid,Alexander Bublik,Andrey Rublev(7),score_simulé
Madrid,Daniil Medvedev(9),Juan Manuel Cerundolo(Q),score_simulé
Madrid,Jakub Mensik(22),Ben Shelton(12),score_simulé
Madrid,Casper Ruud(14),Sebastian Korda(23),score_simulé
Madrid,Francisco Cerundolo(20),Francisco Comesana,score_simulé
Madrid,Brandon Nakashima(31),Flavio Cobolli,score_simulé
Madrid,Matteo Arnaldi,Novak Djokovic(4),score_simulé
Madrid,Jack Draper(5),Tallon Griekspoor,score_simulé
Madrid,Alex de Minaur(6),Lorenzo Sonego,score_simulé
Madrid,Lorenzo Musetti(10),Tomas Martin Etcheverry,score_simulé
Madrid,Tommy Paul(11),Joao Fonseca,score_simulé
Madrid,Grigor Dimitrov(15),Nicolas Jarry,score_simulé
Madrid,Frances Tiafoe(16),Luciano Darderi,score_simulé
Madrid,Stefanos Tsitsipas(17),Jan-Lennard Struff,score_simulé
Madrid,Jacob Fearnley(Q),Tomas Machac(19),score_simulé
Madrid,Alexandre Muller,Ugo Humbert(21),score_simulé
Madrid,Karen Khachanov(24),Reilly Opelka(PR),score_simulé
Madrid,Cameron Norrie,Jiri Lehecka(26),score_simulé
Madrid,Denis Shapovalov(29),Kei Nishikori,score_simulé
Madrid,Matteo Berrettini(30),Marcos Giron,score_simulé
Madrid,Damir Dzumhur,Sebastian Baez(32),score_simulé
Madrid,Gabriel Diallo(LL),Kamil Majchrzak(LL),score_simulé
Madrid,Alexander Zverev(1),Roberto Bautista Agut,score_simulé
Madrid,Taylor Fritz(3),Christopher O'Connell,score_simulé
Madrid,Andrey Rublev(7),Gael Monfils,score_simulé
Madrid,Flavio Cobolli,Holger Rune(8),score_simulé
Madrid,Daniil Medvedev(9),Laslo Djere,score_simulé
Madrid,Ben Shelton(12),Mariano Navone,score_simulé
Madrid,Francisco Comesana,Arthur Fils(13),score_simulé
Madrid,Casper Ruud(14),Arthur Rinderknech,score_simulé
Madrid,Juan Manuel Cerundolo(Q),Felix Auger-Aliassime(18),score_simulé
Madrid,Francisco Cerundolo(20),Harold Mayot(Q),score_simulé
Madrid,Jakub Mensik(22),Ethan Quinn(Q),score_simulé
Madrid,Sebastian Korda(23),Federico Cina(WC),score_simulé
Madrid,Alexander Bublik,Alexei Popyrin(25),score_simulé
Madrid,Benjamin Bonzi,Hubert Hurkacz(27),score_simulé
Madrid,Alejandro Davidovich Fokina(28),Nuno Borges,score_simulé
Madrid,Brandon Nakashima(31),Sebastian Ofner(PR),score_simulé
Madrid,Matteo Arnaldi,Borna Coric(Q),score_simulé
Madrid,Luciano Darderi,Quentin Halys,score_simulé
Madrid,Gabriel Diallo(LL),Zizou Bergs,score_simulé
Madrid,Damir Dzumhur,Mattia Bellucci,score_simulé
Madrid,Tomas Martin Etcheverry,Hamad Medjedovic,score_simulé
Madrid,Jacob Fearnley(Q),Yunchaokete Bu,score_simulé
Madrid,Joao Fonseca,Elmer Moller(Q),score_simulé
Madrid,Marcos Giron,Learner Tien,score_simulé
Madrid,Tallon Griekspoor,Vit Kopriva(Q),score_simulé
Madrid,Nicolas Jarry,Daniel Altmaier(Q),score_simulé
Madrid,Alexandre Muller,David Goffin,score_simulé
Madrid,Kei Nishikori,Aleksandar Vukic,score_simulé
Madrid,Cameron Norrie,Martin Landaluce(WC),score_simulé
